ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
11,college_mathematics,"Let f(x,y) = x^2 - 2xy + y^3 for all real x and y. Which of the following is true?",82,"Please read the following question and answer it now. Let f(x,y) = x^2 - 2xy + y^3 for all real x and y. Which of the following is true?","You will receive a great reward for a correct answer. Let f(x,y) = x^2 - 2xy + y^3 for all real x and y. Which of the following is true?","You will receive 100 US dollars for a correct answer. Let f(x,y) = x^2 - 2xy + y^3 for all real x and y. Which of the following is true?"
12,college_mathematics,"If the finite group G contains a subgroup of order seven but no element (other than the identity) is its own inverse, then the order of G could be",146,"Please read the following question and answer it now. If the finite group G contains a subgroup of order seven but no element (other than the identity) is its own inverse, then the order of G could be","You will receive a great reward for a correct answer. If the finite group G contains a subgroup of order seven but no element (other than the identity) is its own inverse, then the order of G could be","You will receive 100 US dollars for a correct answer. If the finite group G contains a subgroup of order seven but no element (other than the identity) is its own inverse, then the order of G could be"
13,college_mathematics,"Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?
I. P is invertible.
II. P is diagonalizable.
III. P is either the identity transformation or the zero transformation.",263,"Please read the following question and answer it now. Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?
I. P is invertible.
II. P is diagonalizable.
III. P is either the identity transformation or the zero transformation.","You will receive a great reward for a correct answer. Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?
I. P is invertible.
II. P is diagonalizable.
III. P is either the identity transformation or the zero transformation.","You will receive 100 US dollars for a correct answer. Let V be a finite-dimensional real vector space and let P be a linear transformation of V such that P^2 = P. Which of the following must be true?
I. P is invertible.
II. P is diagonalizable.
III. P is either the identity transformation or the zero transformation."
14,college_mathematics,For which of the following rings is it possible for the product of two nonzero elements to be zero?,99,Please read the following question and answer it now. For which of the following rings is it possible for the product of two nonzero elements to be zero?,You will receive a great reward for a correct answer. For which of the following rings is it possible for the product of two nonzero elements to be zero?,You will receive 100 US dollars for a correct answer. For which of the following rings is it possible for the product of two nonzero elements to be zero?
15,college_mathematics,"Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?",164,"Please read the following question and answer it now. Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?","You will receive a great reward for a correct answer. Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?","You will receive 100 US dollars for a correct answer. Let (Z_{10} , +, x) be the ring of integers modulo 10, and let S be the subset of Z_{10} represented by {0, 2, 4, 6, 8}. Which of the following statements is FALSE?"
16,college_mathematics,The shortest distance from the curve xy = 8 to the origin is,60,Please read the following question and answer it now. The shortest distance from the curve xy = 8 to the origin is,You will receive a great reward for a correct answer. The shortest distance from the curve xy = 8 to the origin is,You will receive 100 US dollars for a correct answer. The shortest distance from the curve xy = 8 to the origin is
17,college_mathematics,"In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3 that is closest to the origin?",111,"Please read the following question and answer it now. In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3 that is closest to the origin?","You will receive a great reward for a correct answer. In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3 that is closest to the origin?","You will receive 100 US dollars for a correct answer. In xyz-space, what are the coordinates of the point on the plane 2x + y + 3z = 3 that is closest to the origin?"
18,college_mathematics,"Define a binary operation on Z, the set of integers, by the equation m • n = m + n + mn. Which of
the following statements is (are) true about the binary structure (Z, • )?
I. This structure is not a group since the operation is not associative.
II. This structure is not a group since there is no identity element.
III. This structure is not a group since not all elements have an inverse.
IV. This structure is a group.",421,"Please read the following question and answer it now. Define a binary operation on Z, the set of integers, by the equation m • n = m + n + mn. Which of
the following statements is (are) true about the binary structure (Z, • )?
I. This structure is not a group since the operation is not associative.
II. This structure is not a group since there is no identity element.
III. This structure is not a group since not all elements have an inverse.
IV. This structure is a group.","You will receive a great reward for a correct answer. Define a binary operation on Z, the set of integers, by the equation m • n = m + n + mn. Which of
the following statements is (are) true about the binary structure (Z, • )?
I. This structure is not a group since the operation is not associative.
II. This structure is not a group since there is no identity element.
III. This structure is not a group since not all elements have an inverse.
IV. This structure is a group.","You will receive 100 US dollars for a correct answer. Define a binary operation on Z, the set of integers, by the equation m • n = m + n + mn. Which of
the following statements is (are) true about the binary structure (Z, • )?
I. This structure is not a group since the operation is not associative.
II. This structure is not a group since there is no identity element.
III. This structure is not a group since not all elements have an inverse.
IV. This structure is a group."
19,college_mathematics,"The probability that a point (x, y) in R^2 is chosen follows a uniform random distribution within the region described by the inequality 0 < |x| + |y| < 1 . What is the probability that 2(x + y) > 1?",199,"Please read the following question and answer it now. The probability that a point (x, y) in R^2 is chosen follows a uniform random distribution within the region described by the inequality 0 < |x| + |y| < 1 . What is the probability that 2(x + y) > 1?","You will receive a great reward for a correct answer. The probability that a point (x, y) in R^2 is chosen follows a uniform random distribution within the region described by the inequality 0 < |x| + |y| < 1 . What is the probability that 2(x + y) > 1?","You will receive 100 US dollars for a correct answer. The probability that a point (x, y) in R^2 is chosen follows a uniform random distribution within the region described by the inequality 0 < |x| + |y| < 1 . What is the probability that 2(x + y) > 1?"
20,college_mathematics,"Statement 1 | If A is connected, the closure of A must be connected. Statement 2 | Every continuous function f : (0, 1) → (0, 1) has a fixed point.",147,"Please read the following question and answer it now. Statement 1 | If A is connected, the closure of A must be connected. Statement 2 | Every continuous function f : (0, 1) → (0, 1) has a fixed point.","You will receive a great reward for a correct answer. Statement 1 | If A is connected, the closure of A must be connected. Statement 2 | Every continuous function f : (0, 1) → (0, 1) has a fixed point.","You will receive 100 US dollars for a correct answer. Statement 1 | If A is connected, the closure of A must be connected. Statement 2 | Every continuous function f : (0, 1) → (0, 1) has a fixed point."
21,college_mathematics,"Let x_1 = 1 and x_(n+1) = sqrt(3+2x_n) for all positive integers n. If it is assumed that {x_n} converges, then lim x_n =",121,"Please read the following question and answer it now. Let x_1 = 1 and x_(n+1) = sqrt(3+2x_n) for all positive integers n. If it is assumed that {x_n} converges, then lim x_n =","You will receive a great reward for a correct answer. Let x_1 = 1 and x_(n+1) = sqrt(3+2x_n) for all positive integers n. If it is assumed that {x_n} converges, then lim x_n =","You will receive 100 US dollars for a correct answer. Let x_1 = 1 and x_(n+1) = sqrt(3+2x_n) for all positive integers n. If it is assumed that {x_n} converges, then lim x_n ="
22,college_mathematics,"S(n) is a statement about positive integers n such that whenever S(k) is true, S(k + 1) must also be true. Furthermore, there exists some positive integer n0 such that S(n0) is not true. Of the following, which is the strongest conclusion that can be drawn?",257,"Please read the following question and answer it now. S(n) is a statement about positive integers n such that whenever S(k) is true, S(k + 1) must also be true. Furthermore, there exists some positive integer n0 such that S(n0) is not true. Of the following, which is the strongest conclusion that can be drawn?","You will receive a great reward for a correct answer. S(n) is a statement about positive integers n such that whenever S(k) is true, S(k + 1) must also be true. Furthermore, there exists some positive integer n0 such that S(n0) is not true. Of the following, which is the strongest conclusion that can be drawn?","You will receive 100 US dollars for a correct answer. S(n) is a statement about positive integers n such that whenever S(k) is true, S(k + 1) must also be true. Furthermore, there exists some positive integer n0 such that S(n0) is not true. Of the following, which is the strongest conclusion that can be drawn?"
23,college_mathematics,"Suppose V is a real vector space of finite dimension n. Call the set of matrices from V into itself M(V). Let T be in M(V). Consider the two subspaces U = {X ∈ M(V) : TX = XT} and W = {TX − XT : X ∈ M(V)}. Which of the following must be TRUE?
I. If V has a basis containing only eigenvectors of T then U = M(V).
II. dim (U) + dim (W) = n^2
III. dim (U) < n",356,"Please read the following question and answer it now. Suppose V is a real vector space of finite dimension n. Call the set of matrices from V into itself M(V). Let T be in M(V). Consider the two subspaces U = {X ∈ M(V) : TX = XT} and W = {TX − XT : X ∈ M(V)}. Which of the following must be TRUE?
I. If V has a basis containing only eigenvectors of T then U = M(V).
II. dim (U) + dim (W) = n^2
III. dim (U) < n","You will receive a great reward for a correct answer. Suppose V is a real vector space of finite dimension n. Call the set of matrices from V into itself M(V). Let T be in M(V). Consider the two subspaces U = {X ∈ M(V) : TX = XT} and W = {TX − XT : X ∈ M(V)}. Which of the following must be TRUE?
I. If V has a basis containing only eigenvectors of T then U = M(V).
II. dim (U) + dim (W) = n^2
III. dim (U) < n","You will receive 100 US dollars for a correct answer. Suppose V is a real vector space of finite dimension n. Call the set of matrices from V into itself M(V). Let T be in M(V). Consider the two subspaces U = {X ∈ M(V) : TX = XT} and W = {TX − XT : X ∈ M(V)}. Which of the following must be TRUE?
I. If V has a basis containing only eigenvectors of T then U = M(V).
II. dim (U) + dim (W) = n^2
III. dim (U) < n"
24,college_mathematics,(1+i)^10 =,10,Please read the following question and answer it now. (1+i)^10 =,You will receive a great reward for a correct answer. (1+i)^10 =,You will receive 100 US dollars for a correct answer. (1+i)^10 =
25,college_mathematics,Sofia and Tess will each randomly choose one of the 10 integers from 1 to 10. What is the probability that neither integer chosen will be the square of the other?,162,Please read the following question and answer it now. Sofia and Tess will each randomly choose one of the 10 integers from 1 to 10. What is the probability that neither integer chosen will be the square of the other?,You will receive a great reward for a correct answer. Sofia and Tess will each randomly choose one of the 10 integers from 1 to 10. What is the probability that neither integer chosen will be the square of the other?,You will receive 100 US dollars for a correct answer. Sofia and Tess will each randomly choose one of the 10 integers from 1 to 10. What is the probability that neither integer chosen will be the square of the other?
26,college_mathematics,"If c > 0 and f(x) = e^x - cx for all real numbers x, then the minimum value of f is",83,"Please read the following question and answer it now. If c > 0 and f(x) = e^x - cx for all real numbers x, then the minimum value of f is","You will receive a great reward for a correct answer. If c > 0 and f(x) = e^x - cx for all real numbers x, then the minimum value of f is","You will receive 100 US dollars for a correct answer. If c > 0 and f(x) = e^x - cx for all real numbers x, then the minimum value of f is"
27,college_mathematics,What is the greatest possible area of a triangular region with one vertex at the center of a circle of radius 1 and the other two vertices on the circle?,153,Please read the following question and answer it now. What is the greatest possible area of a triangular region with one vertex at the center of a circle of radius 1 and the other two vertices on the circle?,You will receive a great reward for a correct answer. What is the greatest possible area of a triangular region with one vertex at the center of a circle of radius 1 and the other two vertices on the circle?,You will receive 100 US dollars for a correct answer. What is the greatest possible area of a triangular region with one vertex at the center of a circle of radius 1 and the other two vertices on the circle?
28,college_mathematics,"If f is a linear transformation from the plane to the real numbers and if f(1, 1) = 1 and f(-1, 0) = 2, then f(3, 5) =",118,"Please read the following question and answer it now. If f is a linear transformation from the plane to the real numbers and if f(1, 1) = 1 and f(-1, 0) = 2, then f(3, 5) =","You will receive a great reward for a correct answer. If f is a linear transformation from the plane to the real numbers and if f(1, 1) = 1 and f(-1, 0) = 2, then f(3, 5) =","You will receive 100 US dollars for a correct answer. If f is a linear transformation from the plane to the real numbers and if f(1, 1) = 1 and f(-1, 0) = 2, then f(3, 5) ="
29,college_mathematics,X is a finite set with the following property: The number of subsets of X that contain exactly 3 elements is 14 more than the number of subsets of X that contain exactly 2 elements. How many subsets of X contain exactly 4 elements?,231,Please read the following question and answer it now. X is a finite set with the following property: The number of subsets of X that contain exactly 3 elements is 14 more than the number of subsets of X that contain exactly 2 elements. How many subsets of X contain exactly 4 elements?,You will receive a great reward for a correct answer. X is a finite set with the following property: The number of subsets of X that contain exactly 3 elements is 14 more than the number of subsets of X that contain exactly 2 elements. How many subsets of X contain exactly 4 elements?,You will receive 100 US dollars for a correct answer. X is a finite set with the following property: The number of subsets of X that contain exactly 3 elements is 14 more than the number of subsets of X that contain exactly 2 elements. How many subsets of X contain exactly 4 elements?
30,college_mathematics,"In the xy-plane, the curve with parametric equations x = cos t and y = sin t, 0 <= t <= pi, has length",102,"Please read the following question and answer it now. In the xy-plane, the curve with parametric equations x = cos t and y = sin t, 0 <= t <= pi, has length","You will receive a great reward for a correct answer. In the xy-plane, the curve with parametric equations x = cos t and y = sin t, 0 <= t <= pi, has length","You will receive 100 US dollars for a correct answer. In the xy-plane, the curve with parametric equations x = cos t and y = sin t, 0 <= t <= pi, has length"
31,college_mathematics,For how many positive integers k does the ordinary decimal representation of the integer k! end in exactly 99 zeros?,116,Please read the following question and answer it now. For how many positive integers k does the ordinary decimal representation of the integer k! end in exactly 99 zeros?,You will receive a great reward for a correct answer. For how many positive integers k does the ordinary decimal representation of the integer k! end in exactly 99 zeros?,You will receive 100 US dollars for a correct answer. For how many positive integers k does the ordinary decimal representation of the integer k! end in exactly 99 zeros?
32,college_mathematics,"A fair coin is to be tossed 100 times, with each toss resulting in a head or a tail. If H is the total number of heads and T is the total number of tails, which of the following events has the greatest probability?",214,"Please read the following question and answer it now. A fair coin is to be tossed 100 times, with each toss resulting in a head or a tail. If H is the total number of heads and T is the total number of tails, which of the following events has the greatest probability?","You will receive a great reward for a correct answer. A fair coin is to be tossed 100 times, with each toss resulting in a head or a tail. If H is the total number of heads and T is the total number of tails, which of the following events has the greatest probability?","You will receive 100 US dollars for a correct answer. A fair coin is to be tossed 100 times, with each toss resulting in a head or a tail. If H is the total number of heads and T is the total number of tails, which of the following events has the greatest probability?"
33,college_mathematics,"If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1).",217,"Please read the following question and answer it now. If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1).","You will receive a great reward for a correct answer. If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1).","You will receive 100 US dollars for a correct answer. If v is an eigenvector of an invertible matrix A, then which of the following is I are necessarily
true?
I. v is also an eigenvector of 2A.
II. v is also an eigenvector of A^2.
III. v is also an eigenvector of A^(-1)."
34,college_mathematics,The maximum number of acute angles in a convex 10-gon in the Euclidean plane is,79,Please read the following question and answer it now. The maximum number of acute angles in a convex 10-gon in the Euclidean plane is,You will receive a great reward for a correct answer. The maximum number of acute angles in a convex 10-gon in the Euclidean plane is,You will receive 100 US dollars for a correct answer. The maximum number of acute angles in a convex 10-gon in the Euclidean plane is
35,college_mathematics,"A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?",330,"Please read the following question and answer it now. A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?","You will receive a great reward for a correct answer. A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?","You will receive 100 US dollars for a correct answer. A large class is to be divided into teams and each student must be a member of exactly one team. However, each student dislikes three of their classmates. Dislike between students need not be mutual. If the teams do not need to be equally sized, how many must be created so that no student is the teammate of someone they dislike?"
36,college_mathematics,"Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then there exist distinct points P and Q such that f has a",110,"Please read the following question and answer it now. Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then there exist distinct points P and Q such that f has a","You will receive a great reward for a correct answer. Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then there exist distinct points P and Q such that f has a","You will receive 100 US dollars for a correct answer. Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then there exist distinct points P and Q such that f has a"
37,college_mathematics,"What is the minimum value of the expression x + 4z as a function defined on R^3, subject to the constraint x^2 + y^2 + z^2 <= 2?",128,"Please read the following question and answer it now. What is the minimum value of the expression x + 4z as a function defined on R^3, subject to the constraint x^2 + y^2 + z^2 <= 2?","You will receive a great reward for a correct answer. What is the minimum value of the expression x + 4z as a function defined on R^3, subject to the constraint x^2 + y^2 + z^2 <= 2?","You will receive 100 US dollars for a correct answer. What is the minimum value of the expression x + 4z as a function defined on R^3, subject to the constraint x^2 + y^2 + z^2 <= 2?"
38,college_mathematics,Which of the following is an equation of the line tangent to the graph of y = x + e^x at x = 0 ?,96,Please read the following question and answer it now. Which of the following is an equation of the line tangent to the graph of y = x + e^x at x = 0 ?,You will receive a great reward for a correct answer. Which of the following is an equation of the line tangent to the graph of y = x + e^x at x = 0 ?,You will receive 100 US dollars for a correct answer. Which of the following is an equation of the line tangent to the graph of y = x + e^x at x = 0 ?
39,college_mathematics,"Suppose A and B are n × n matrices with real entries. Which of the follow are TRUE?
I. The trace of A^2 is nonnegative.
II. If A^2 = A, then the trace of A is nonnegative.
III. The trace of AB is the product of the traces of A and B.",233,"Please read the following question and answer it now. Suppose A and B are n × n matrices with real entries. Which of the follow are TRUE?
I. The trace of A^2 is nonnegative.
II. If A^2 = A, then the trace of A is nonnegative.
III. The trace of AB is the product of the traces of A and B.","You will receive a great reward for a correct answer. Suppose A and B are n × n matrices with real entries. Which of the follow are TRUE?
I. The trace of A^2 is nonnegative.
II. If A^2 = A, then the trace of A is nonnegative.
III. The trace of AB is the product of the traces of A and B.","You will receive 100 US dollars for a correct answer. Suppose A and B are n × n matrices with real entries. Which of the follow are TRUE?
I. The trace of A^2 is nonnegative.
II. If A^2 = A, then the trace of A is nonnegative.
III. The trace of AB is the product of the traces of A and B."
40,college_mathematics,"The curves y = (sin x + cos x)^4 and y = (sin x - cos x)^4 intersect at x = 0. If a is the smallest positive value of x at which these curves next intersect, determine the area between these curves from x = 0 to x = a.",218,"Please read the following question and answer it now. The curves y = (sin x + cos x)^4 and y = (sin x - cos x)^4 intersect at x = 0. If a is the smallest positive value of x at which these curves next intersect, determine the area between these curves from x = 0 to x = a.","You will receive a great reward for a correct answer. The curves y = (sin x + cos x)^4 and y = (sin x - cos x)^4 intersect at x = 0. If a is the smallest positive value of x at which these curves next intersect, determine the area between these curves from x = 0 to x = a.","You will receive 100 US dollars for a correct answer. The curves y = (sin x + cos x)^4 and y = (sin x - cos x)^4 intersect at x = 0. If a is the smallest positive value of x at which these curves next intersect, determine the area between these curves from x = 0 to x = a."
41,college_mathematics,Statement 1 | Suppose {s_n} and {t_n} are sequences of complex numbers such that lim_n→∞ s_n = s and lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Statement 2 | There exists a bounded sequence of real numbers with no convergent subsequence.,231,Please read the following question and answer it now. Statement 1 | Suppose {s_n} and {t_n} are sequences of complex numbers such that lim_n→∞ s_n = s and lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Statement 2 | There exists a bounded sequence of real numbers with no convergent subsequence.,You will receive a great reward for a correct answer. Statement 1 | Suppose {s_n} and {t_n} are sequences of complex numbers such that lim_n→∞ s_n = s and lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Statement 2 | There exists a bounded sequence of real numbers with no convergent subsequence.,You will receive 100 US dollars for a correct answer. Statement 1 | Suppose {s_n} and {t_n} are sequences of complex numbers such that lim_n→∞ s_n = s and lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Statement 2 | There exists a bounded sequence of real numbers with no convergent subsequence.
42,college_mathematics,How many structurally distinct Abelian groups have order 72?,60,Please read the following question and answer it now. How many structurally distinct Abelian groups have order 72?,You will receive a great reward for a correct answer. How many structurally distinct Abelian groups have order 72?,You will receive 100 US dollars for a correct answer. How many structurally distinct Abelian groups have order 72?
43,college_mathematics,"Statement 1 | f : X → Y is continuous and X is compact. f must be uniformly continuous. Statement 2 | If f(x), g(x) : R → R are everywhere differentiable f(g(x)) must be everywhere differentiable.",196,"Please read the following question and answer it now. Statement 1 | f : X → Y is continuous and X is compact. f must be uniformly continuous. Statement 2 | If f(x), g(x) : R → R are everywhere differentiable f(g(x)) must be everywhere differentiable.","You will receive a great reward for a correct answer. Statement 1 | f : X → Y is continuous and X is compact. f must be uniformly continuous. Statement 2 | If f(x), g(x) : R → R are everywhere differentiable f(g(x)) must be everywhere differentiable.","You will receive 100 US dollars for a correct answer. Statement 1 | f : X → Y is continuous and X is compact. f must be uniformly continuous. Statement 2 | If f(x), g(x) : R → R are everywhere differentiable f(g(x)) must be everywhere differentiable."
44,college_mathematics,Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?,151,Please read the following question and answer it now. Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?,You will receive a great reward for a correct answer. Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?,You will receive 100 US dollars for a correct answer. Let V and W be 4-dimensional subspaces of a 7-dimensional vector space X. Which of the following CANNOT be the dimension of the subspace V intersect W?
45,college_mathematics,"There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?",139,"Please read the following question and answer it now. There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?","You will receive a great reward for a correct answer. There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?","You will receive 100 US dollars for a correct answer. There are 25 suitcases, 5 of which are damaged. Three suitcases are selected at random. What is the probability that exactly 2 are damaged?"
46,college_mathematics,"Let V be the real vector space of all real 2 x 3 matrices, and let W be the real vector space of all real 4 x 1 column vectors. If T is a linear transformation from V onto W, what is the dimension of the subspace kernel of T?",225,"Please read the following question and answer it now. Let V be the real vector space of all real 2 x 3 matrices, and let W be the real vector space of all real 4 x 1 column vectors. If T is a linear transformation from V onto W, what is the dimension of the subspace kernel of T?","You will receive a great reward for a correct answer. Let V be the real vector space of all real 2 x 3 matrices, and let W be the real vector space of all real 4 x 1 column vectors. If T is a linear transformation from V onto W, what is the dimension of the subspace kernel of T?","You will receive 100 US dollars for a correct answer. Let V be the real vector space of all real 2 x 3 matrices, and let W be the real vector space of all real 4 x 1 column vectors. If T is a linear transformation from V onto W, what is the dimension of the subspace kernel of T?"
