ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
30,international_law,What is functional (ratione materiae) immunity?,47,Please read the following question and answer it now. What is functional (ratione materiae) immunity?,You will receive a great reward for a correct answer. What is functional (ratione materiae) immunity?,You will receive 100 US dollars for a correct answer. What is functional (ratione materiae) immunity?
31,international_law,Which of the following statements is false?,43,Please read the following question and answer it now. Which of the following statements is false?,You will receive a great reward for a correct answer. Which of the following statements is false?,You will receive 100 US dollars for a correct answer. Which of the following statements is false?
32,international_law,What is the meaning of functional recognition?,46,Please read the following question and answer it now. What is the meaning of functional recognition?,You will receive a great reward for a correct answer. What is the meaning of functional recognition?,You will receive 100 US dollars for a correct answer. What is the meaning of functional recognition?
33,international_law,What is the 'Lotus principle'?,30,Please read the following question and answer it now. What is the 'Lotus principle'?,You will receive a great reward for a correct answer. What is the 'Lotus principle'?,You will receive 100 US dollars for a correct answer. What is the 'Lotus principle'?
34,international_law,What is passive personality jurisdiction?,41,Please read the following question and answer it now. What is passive personality jurisdiction?,You will receive a great reward for a correct answer. What is passive personality jurisdiction?,You will receive 100 US dollars for a correct answer. What is passive personality jurisdiction?
35,international_law,"What is the meaning of ""armed attack"" in Article 51 UN Charter?",63,"Please read the following question and answer it now. What is the meaning of ""armed attack"" in Article 51 UN Charter?","You will receive a great reward for a correct answer. What is the meaning of ""armed attack"" in Article 51 UN Charter?","You will receive 100 US dollars for a correct answer. What is the meaning of ""armed attack"" in Article 51 UN Charter?"
36,international_law,Which of the following articles are not qualified rights?,57,Please read the following question and answer it now. Which of the following articles are not qualified rights?,You will receive a great reward for a correct answer. Which of the following articles are not qualified rights?,You will receive 100 US dollars for a correct answer. Which of the following articles are not qualified rights?
37,international_law,What is the constitutive theory of recognition?,47,Please read the following question and answer it now. What is the constitutive theory of recognition?,You will receive a great reward for a correct answer. What is the constitutive theory of recognition?,You will receive 100 US dollars for a correct answer. What is the constitutive theory of recognition?
38,international_law,The UN Vienna Declaration 1993 declared that,44,Please read the following question and answer it now. The UN Vienna Declaration 1993 declared that,You will receive a great reward for a correct answer. The UN Vienna Declaration 1993 declared that,You will receive 100 US dollars for a correct answer. The UN Vienna Declaration 1993 declared that
39,international_law,"What is the function of ""standard-setting in human rights diplomacy?",68,"Please read the following question and answer it now. What is the function of ""standard-setting in human rights diplomacy?","You will receive a great reward for a correct answer. What is the function of ""standard-setting in human rights diplomacy?","You will receive 100 US dollars for a correct answer. What is the function of ""standard-setting in human rights diplomacy?"
40,international_law,Is there any hierarchy or priority among the various methods of peaceful settlement of disputes?,96,Please read the following question and answer it now. Is there any hierarchy or priority among the various methods of peaceful settlement of disputes?,You will receive a great reward for a correct answer. Is there any hierarchy or priority among the various methods of peaceful settlement of disputes?,You will receive 100 US dollars for a correct answer. Is there any hierarchy or priority among the various methods of peaceful settlement of disputes?
41,international_law,What does the principle 'pacta sunt servanda' mean?,51,Please read the following question and answer it now. What does the principle 'pacta sunt servanda' mean?,You will receive a great reward for a correct answer. What does the principle 'pacta sunt servanda' mean?,You will receive 100 US dollars for a correct answer. What does the principle 'pacta sunt servanda' mean?
42,international_law,What is an act jure imperii?,28,Please read the following question and answer it now. What is an act jure imperii?,You will receive a great reward for a correct answer. What is an act jure imperii?,You will receive 100 US dollars for a correct answer. What is an act jure imperii?
43,international_law,What does it mean for a State to be sovereign?,46,Please read the following question and answer it now. What does it mean for a State to be sovereign?,You will receive a great reward for a correct answer. What does it mean for a State to be sovereign?,You will receive 100 US dollars for a correct answer. What does it mean for a State to be sovereign?
44,international_law,Is there any priority among international courts and tribunals?,63,Please read the following question and answer it now. Is there any priority among international courts and tribunals?,You will receive a great reward for a correct answer. Is there any priority among international courts and tribunals?,You will receive 100 US dollars for a correct answer. Is there any priority among international courts and tribunals?
45,international_law,Who is entitled to request an advisory opinion of the ICJ?,58,Please read the following question and answer it now. Who is entitled to request an advisory opinion of the ICJ?,You will receive a great reward for a correct answer. Who is entitled to request an advisory opinion of the ICJ?,You will receive 100 US dollars for a correct answer. Who is entitled to request an advisory opinion of the ICJ?
46,international_law,What was the most important finding by the House of Lords in the Pinochet case?,79,Please read the following question and answer it now. What was the most important finding by the House of Lords in the Pinochet case?,You will receive a great reward for a correct answer. What was the most important finding by the House of Lords in the Pinochet case?,You will receive 100 US dollars for a correct answer. What was the most important finding by the House of Lords in the Pinochet case?
47,international_law,What is the legal nature of the Universal Declaration of Human Rights (UDHR)?,77,Please read the following question and answer it now. What is the legal nature of the Universal Declaration of Human Rights (UDHR)?,You will receive a great reward for a correct answer. What is the legal nature of the Universal Declaration of Human Rights (UDHR)?,You will receive 100 US dollars for a correct answer. What is the legal nature of the Universal Declaration of Human Rights (UDHR)?
48,international_law,What is the protective principle of jurisdiction?,49,Please read the following question and answer it now. What is the protective principle of jurisdiction?,You will receive a great reward for a correct answer. What is the protective principle of jurisdiction?,You will receive 100 US dollars for a correct answer. What is the protective principle of jurisdiction?
49,international_law,What is the purpose of sovereign immunity?,42,Please read the following question and answer it now. What is the purpose of sovereign immunity?,You will receive a great reward for a correct answer. What is the purpose of sovereign immunity?,You will receive 100 US dollars for a correct answer. What is the purpose of sovereign immunity?
50,international_law,Where do we find the 'general principles of law recognized by civilized nations' (article 38 ICJ Statute)?,106,Please read the following question and answer it now. Where do we find the 'general principles of law recognized by civilized nations' (article 38 ICJ Statute)?,You will receive a great reward for a correct answer. Where do we find the 'general principles of law recognized by civilized nations' (article 38 ICJ Statute)?,You will receive 100 US dollars for a correct answer. Where do we find the 'general principles of law recognized by civilized nations' (article 38 ICJ Statute)?
51,international_law,What are self-executing treaties?,33,Please read the following question and answer it now. What are self-executing treaties?,You will receive a great reward for a correct answer. What are self-executing treaties?,You will receive 100 US dollars for a correct answer. What are self-executing treaties?
52,international_law,Are the provisional measures issued by the ICJ binding upon the parties?,72,Please read the following question and answer it now. Are the provisional measures issued by the ICJ binding upon the parties?,You will receive a great reward for a correct answer. Are the provisional measures issued by the ICJ binding upon the parties?,You will receive 100 US dollars for a correct answer. Are the provisional measures issued by the ICJ binding upon the parties?
53,international_law,What is the relationship between the formal sources of international law?,73,Please read the following question and answer it now. What is the relationship between the formal sources of international law?,You will receive a great reward for a correct answer. What is the relationship between the formal sources of international law?,You will receive 100 US dollars for a correct answer. What is the relationship between the formal sources of international law?
54,international_law,What is the meaning of international legal personality?,55,Please read the following question and answer it now. What is the meaning of international legal personality?,You will receive a great reward for a correct answer. What is the meaning of international legal personality?,You will receive 100 US dollars for a correct answer. What is the meaning of international legal personality?
55,international_law,What is dualism?,16,Please read the following question and answer it now. What is dualism?,You will receive a great reward for a correct answer. What is dualism?,You will receive 100 US dollars for a correct answer. What is dualism?
56,international_law,What is the obligation of the peaceful settlement of disputes?,62,Please read the following question and answer it now. What is the obligation of the peaceful settlement of disputes?,You will receive a great reward for a correct answer. What is the obligation of the peaceful settlement of disputes?,You will receive 100 US dollars for a correct answer. What is the obligation of the peaceful settlement of disputes?
57,international_law,Are there any limits to the application of article 103 of the UN Charter?,73,Please read the following question and answer it now. Are there any limits to the application of article 103 of the UN Charter?,You will receive a great reward for a correct answer. Are there any limits to the application of article 103 of the UN Charter?,You will receive 100 US dollars for a correct answer. Are there any limits to the application of article 103 of the UN Charter?
58,international_law,In what way is Responsibility to Protect (R2P) different from humanitarian intervention?,88,Please read the following question and answer it now. In what way is Responsibility to Protect (R2P) different from humanitarian intervention?,You will receive a great reward for a correct answer. In what way is Responsibility to Protect (R2P) different from humanitarian intervention?,You will receive 100 US dollars for a correct answer. In what way is Responsibility to Protect (R2P) different from humanitarian intervention?
59,international_law,The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of,112,Please read the following question and answer it now. The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of,You will receive a great reward for a correct answer. The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of,You will receive 100 US dollars for a correct answer. The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of
60,international_law,What is the ordinary geographical scope of jurisdiction?,56,Please read the following question and answer it now. What is the ordinary geographical scope of jurisdiction?,You will receive a great reward for a correct answer. What is the ordinary geographical scope of jurisdiction?,You will receive 100 US dollars for a correct answer. What is the ordinary geographical scope of jurisdiction?
61,international_law,What was the particular advantage of UNSC Resolution 678 over a collective defensive action under Article 51 UN Charter during the Gulf War?,140,Please read the following question and answer it now. What was the particular advantage of UNSC Resolution 678 over a collective defensive action under Article 51 UN Charter during the Gulf War?,You will receive a great reward for a correct answer. What was the particular advantage of UNSC Resolution 678 over a collective defensive action under Article 51 UN Charter during the Gulf War?,You will receive 100 US dollars for a correct answer. What was the particular advantage of UNSC Resolution 678 over a collective defensive action under Article 51 UN Charter during the Gulf War?
62,international_law,Which one of the following statements is false?,47,Please read the following question and answer it now. Which one of the following statements is false?,You will receive a great reward for a correct answer. Which one of the following statements is false?,You will receive 100 US dollars for a correct answer. Which one of the following statements is false?
63,international_law,What is the fundamental prerequisite for the incorporation of custom under English law?,87,Please read the following question and answer it now. What is the fundamental prerequisite for the incorporation of custom under English law?,You will receive a great reward for a correct answer. What is the fundamental prerequisite for the incorporation of custom under English law?,You will receive 100 US dollars for a correct answer. What is the fundamental prerequisite for the incorporation of custom under English law?
64,international_law,What kind of rights do coastal States enjoy over their continental shelf?,73,Please read the following question and answer it now. What kind of rights do coastal States enjoy over their continental shelf?,You will receive a great reward for a correct answer. What kind of rights do coastal States enjoy over their continental shelf?,You will receive 100 US dollars for a correct answer. What kind of rights do coastal States enjoy over their continental shelf?
65,international_law,What is a derogation?,21,Please read the following question and answer it now. What is a derogation?,You will receive a great reward for a correct answer. What is a derogation?,You will receive 100 US dollars for a correct answer. What is a derogation?
66,international_law,What does the doctrine of incorporation suggest in respect of treaties?,71,Please read the following question and answer it now. What does the doctrine of incorporation suggest in respect of treaties?,You will receive a great reward for a correct answer. What does the doctrine of incorporation suggest in respect of treaties?,You will receive 100 US dollars for a correct answer. What does the doctrine of incorporation suggest in respect of treaties?
67,international_law,What dimension did the Kadi judgment introduce with respect to the incorporation of UN Security Council resolutions?,116,Please read the following question and answer it now. What dimension did the Kadi judgment introduce with respect to the incorporation of UN Security Council resolutions?,You will receive a great reward for a correct answer. What dimension did the Kadi judgment introduce with respect to the incorporation of UN Security Council resolutions?,You will receive 100 US dollars for a correct answer. What dimension did the Kadi judgment introduce with respect to the incorporation of UN Security Council resolutions?
68,international_law,What is the fundamental premise of monist theory?,49,Please read the following question and answer it now. What is the fundamental premise of monist theory?,You will receive a great reward for a correct answer. What is the fundamental premise of monist theory?,You will receive 100 US dollars for a correct answer. What is the fundamental premise of monist theory?
69,international_law,What is the principal source of immunity in respect of international organisations (IOs)?,89,Please read the following question and answer it now. What is the principal source of immunity in respect of international organisations (IOs)?,You will receive a great reward for a correct answer. What is the principal source of immunity in respect of international organisations (IOs)?,You will receive 100 US dollars for a correct answer. What is the principal source of immunity in respect of international organisations (IOs)?
70,international_law,What is the value of the Resolutions of the UN General Assembly in terms as a 'source' of international law?,108,Please read the following question and answer it now. What is the value of the Resolutions of the UN General Assembly in terms as a 'source' of international law?,You will receive a great reward for a correct answer. What is the value of the Resolutions of the UN General Assembly in terms as a 'source' of international law?,You will receive 100 US dollars for a correct answer. What is the value of the Resolutions of the UN General Assembly in terms as a 'source' of international law?
71,international_law,The European Convention on Human Rights is predominantly concerned with which of the following?,95,Please read the following question and answer it now. The European Convention on Human Rights is predominantly concerned with which of the following?,You will receive a great reward for a correct answer. The European Convention on Human Rights is predominantly concerned with which of the following?,You will receive 100 US dollars for a correct answer. The European Convention on Human Rights is predominantly concerned with which of the following?
72,international_law,Which of the following cases best illustrates the 'living instrument principle' used by the European Court of Human Rights?,123,Please read the following question and answer it now. Which of the following cases best illustrates the 'living instrument principle' used by the European Court of Human Rights?,You will receive a great reward for a correct answer. Which of the following cases best illustrates the 'living instrument principle' used by the European Court of Human Rights?,You will receive 100 US dollars for a correct answer. Which of the following cases best illustrates the 'living instrument principle' used by the European Court of Human Rights?
73,international_law,What is the meaning of collective security?,43,Please read the following question and answer it now. What is the meaning of collective security?,You will receive a great reward for a correct answer. What is the meaning of collective security?,You will receive 100 US dollars for a correct answer. What is the meaning of collective security?
74,international_law,What is the purpose of universal jurisdiction?,46,Please read the following question and answer it now. What is the purpose of universal jurisdiction?,You will receive a great reward for a correct answer. What is the purpose of universal jurisdiction?,You will receive 100 US dollars for a correct answer. What is the purpose of universal jurisdiction?
75,international_law,What is a 'treaty' according to the Vienna Convention on the Law of Treaties (VCLT)?,84,Please read the following question and answer it now. What is a 'treaty' according to the Vienna Convention on the Law of Treaties (VCLT)?,You will receive a great reward for a correct answer. What is a 'treaty' according to the Vienna Convention on the Law of Treaties (VCLT)?,You will receive 100 US dollars for a correct answer. What is a 'treaty' according to the Vienna Convention on the Law of Treaties (VCLT)?
76,international_law,Which of the following statements is true?,42,Please read the following question and answer it now. Which of the following statements is true?,You will receive a great reward for a correct answer. Which of the following statements is true?,You will receive 100 US dollars for a correct answer. Which of the following statements is true?
77,international_law,"In Osman v UK (1998), the European Court laid down a test, which can be used to apply a general positive obligation on a state. Which of the following statements is not part of the Osman test?",192,"Please read the following question and answer it now. In Osman v UK (1998), the European Court laid down a test, which can be used to apply a general positive obligation on a state. Which of the following statements is not part of the Osman test?","You will receive a great reward for a correct answer. In Osman v UK (1998), the European Court laid down a test, which can be used to apply a general positive obligation on a state. Which of the following statements is not part of the Osman test?","You will receive 100 US dollars for a correct answer. In Osman v UK (1998), the European Court laid down a test, which can be used to apply a general positive obligation on a state. Which of the following statements is not part of the Osman test?"
78,international_law,Who is a 'persistent objector'?,31,Please read the following question and answer it now. Who is a 'persistent objector'?,You will receive a great reward for a correct answer. Who is a 'persistent objector'?,You will receive 100 US dollars for a correct answer. Who is a 'persistent objector'?
79,international_law,Are the peremptory norms of international law the only norms that set out obligations erga omnes?,97,Please read the following question and answer it now. Are the peremptory norms of international law the only norms that set out obligations erga omnes?,You will receive a great reward for a correct answer. Are the peremptory norms of international law the only norms that set out obligations erga omnes?,You will receive 100 US dollars for a correct answer. Are the peremptory norms of international law the only norms that set out obligations erga omnes?
80,international_law,Which of the following statements best describes the UN Human Rights Council?,77,Please read the following question and answer it now. Which of the following statements best describes the UN Human Rights Council?,You will receive a great reward for a correct answer. Which of the following statements best describes the UN Human Rights Council?,You will receive 100 US dollars for a correct answer. Which of the following statements best describes the UN Human Rights Council?
81,international_law,Which persons are considered as 'de facto' organs of the State under the law of international responsibility?,109,Please read the following question and answer it now. Which persons are considered as 'de facto' organs of the State under the law of international responsibility?,You will receive a great reward for a correct answer. Which persons are considered as 'de facto' organs of the State under the law of international responsibility?,You will receive 100 US dollars for a correct answer. Which persons are considered as 'de facto' organs of the State under the law of international responsibility?
82,international_law,Who is an 'injured State' in the law of international responsibility?,69,Please read the following question and answer it now. Who is an 'injured State' in the law of international responsibility?,You will receive a great reward for a correct answer. Who is an 'injured State' in the law of international responsibility?,You will receive 100 US dollars for a correct answer. Who is an 'injured State' in the law of international responsibility?
83,international_law,What is the difference between political and legal means of dispute settlement?,79,Please read the following question and answer it now. What is the difference between political and legal means of dispute settlement?,You will receive a great reward for a correct answer. What is the difference between political and legal means of dispute settlement?,You will receive 100 US dollars for a correct answer. What is the difference between political and legal means of dispute settlement?
84,international_law,When does an illegal act of violence on the high seas fall short of qualifying as piracy?,89,Please read the following question and answer it now. When does an illegal act of violence on the high seas fall short of qualifying as piracy?,You will receive a great reward for a correct answer. When does an illegal act of violence on the high seas fall short of qualifying as piracy?,You will receive 100 US dollars for a correct answer. When does an illegal act of violence on the high seas fall short of qualifying as piracy?
85,international_law,Is the recognition of foreign judgments subject to the same rules as those applicable to the incorporation and transformation of treaties?,138,Please read the following question and answer it now. Is the recognition of foreign judgments subject to the same rules as those applicable to the incorporation and transformation of treaties?,You will receive a great reward for a correct answer. Is the recognition of foreign judgments subject to the same rules as those applicable to the incorporation and transformation of treaties?,You will receive 100 US dollars for a correct answer. Is the recognition of foreign judgments subject to the same rules as those applicable to the incorporation and transformation of treaties?
86,international_law,When are countermeasures illegal?,33,Please read the following question and answer it now. When are countermeasures illegal?,You will receive a great reward for a correct answer. When are countermeasures illegal?,You will receive 100 US dollars for a correct answer. When are countermeasures illegal?
87,international_law,Was the use of armed force permitted prior to the United Nations Charter?,73,Please read the following question and answer it now. Was the use of armed force permitted prior to the United Nations Charter?,You will receive a great reward for a correct answer. Was the use of armed force permitted prior to the United Nations Charter?,You will receive 100 US dollars for a correct answer. Was the use of armed force permitted prior to the United Nations Charter?
88,international_law,What is the difference between conciliation and mediation?,58,Please read the following question and answer it now. What is the difference between conciliation and mediation?,You will receive a great reward for a correct answer. What is the difference between conciliation and mediation?,You will receive 100 US dollars for a correct answer. What is the difference between conciliation and mediation?
89,international_law,Which State ordinarily exercises jurisdiction in respect of crimes committed on board vessels?,94,Please read the following question and answer it now. Which State ordinarily exercises jurisdiction in respect of crimes committed on board vessels?,You will receive a great reward for a correct answer. Which State ordinarily exercises jurisdiction in respect of crimes committed on board vessels?,You will receive 100 US dollars for a correct answer. Which State ordinarily exercises jurisdiction in respect of crimes committed on board vessels?
90,international_law,What is 'unilateral acts'?,26,Please read the following question and answer it now. What is 'unilateral acts'?,You will receive a great reward for a correct answer. What is 'unilateral acts'?,You will receive 100 US dollars for a correct answer. What is 'unilateral acts'?
91,international_law,Which one of the statements below is false?,43,Please read the following question and answer it now. Which one of the statements below is false?,You will receive a great reward for a correct answer. Which one of the statements below is false?,You will receive 100 US dollars for a correct answer. Which one of the statements below is false?
92,international_law,Who has the authority to conclude a treaty on the part of States?,65,Please read the following question and answer it now. Who has the authority to conclude a treaty on the part of States?,You will receive a great reward for a correct answer. Who has the authority to conclude a treaty on the part of States?,You will receive 100 US dollars for a correct answer. Who has the authority to conclude a treaty on the part of States?
93,international_law,What is an act jure gestionis?,30,Please read the following question and answer it now. What is an act jure gestionis?,You will receive a great reward for a correct answer. What is an act jure gestionis?,You will receive 100 US dollars for a correct answer. What is an act jure gestionis?
94,international_law,Which are the formal sources of international law?,50,Please read the following question and answer it now. Which are the formal sources of international law?,You will receive a great reward for a correct answer. Which are the formal sources of international law?,You will receive 100 US dollars for a correct answer. Which are the formal sources of international law?
95,international_law,What is jus cogens?,19,Please read the following question and answer it now. What is jus cogens?,You will receive a great reward for a correct answer. What is jus cogens?,You will receive 100 US dollars for a correct answer. What is jus cogens?
96,international_law,What is the effects doctrine?,29,Please read the following question and answer it now. What is the effects doctrine?,You will receive a great reward for a correct answer. What is the effects doctrine?,You will receive 100 US dollars for a correct answer. What is the effects doctrine?
97,international_law,What is the problem of 'fragmentation' of international law?,60,Please read the following question and answer it now. What is the problem of 'fragmentation' of international law?,You will receive a great reward for a correct answer. What is the problem of 'fragmentation' of international law?,You will receive 100 US dollars for a correct answer. What is the problem of 'fragmentation' of international law?
