ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
11,business_ethics,The Private Sector Social Enterprise Model.,43,Please read the following question and answer it now. The Private Sector Social Enterprise Model.,You will receive a great reward for a correct answer. The Private Sector Social Enterprise Model.,You will receive 100 US dollars for a correct answer. The Private Sector Social Enterprise Model.
12,business_ethics,Demand reduction.,17,Please read the following question and answer it now. Demand reduction.,You will receive a great reward for a correct answer. Demand reduction.,You will receive 100 US dollars for a correct answer. Demand reduction.
13,business_ethics,_________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.,132,Please read the following question and answer it now. _________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.,You will receive a great reward for a correct answer. _________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.,You will receive 100 US dollars for a correct answer. _________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.
14,business_ethics,Although corporate profit maximization is not directly prescribed by major normative theories to which normative theory is it most similar?,139,Please read the following question and answer it now. Although corporate profit maximization is not directly prescribed by major normative theories to which normative theory is it most similar?,You will receive a great reward for a correct answer. Although corporate profit maximization is not directly prescribed by major normative theories to which normative theory is it most similar?,You will receive 100 US dollars for a correct answer. Although corporate profit maximization is not directly prescribed by major normative theories to which normative theory is it most similar?
15,business_ethics,"________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However, they are constantly evolving, with for example, the onus on __________ having grown in recent years.",286,"Please read the following question and answer it now. ________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However, they are constantly evolving, with for example, the onus on __________ having grown in recent years.","You will receive a great reward for a correct answer. ________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However, they are constantly evolving, with for example, the onus on __________ having grown in recent years.","You will receive 100 US dollars for a correct answer. ________ are a business ethics management tool that have grown over the last few decades. Areas which these typically cover are compliance, corruption and environmental issues. However, they are constantly evolving, with for example, the onus on __________ having grown in recent years."
16,business_ethics,"_____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues.",149,"Please read the following question and answer it now. _____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues.","You will receive a great reward for a correct answer. _____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues.","You will receive 100 US dollars for a correct answer. _____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues."
17,business_ethics,"Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______.",191,"Please read the following question and answer it now. Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______.","You will receive a great reward for a correct answer. Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______.","You will receive 100 US dollars for a correct answer. Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______."
18,business_ethics,"The ISO 26000 standard on ________ is emblematic of a number of trends emerging within the shared global governance space. Specifically, these trends concern, more deliberation and ________, greater focus on the _______ rather than outcomes and more _______ rather than specific norms.",285,"Please read the following question and answer it now. The ISO 26000 standard on ________ is emblematic of a number of trends emerging within the shared global governance space. Specifically, these trends concern, more deliberation and ________, greater focus on the _______ rather than outcomes and more _______ rather than specific norms.","You will receive a great reward for a correct answer. The ISO 26000 standard on ________ is emblematic of a number of trends emerging within the shared global governance space. Specifically, these trends concern, more deliberation and ________, greater focus on the _______ rather than outcomes and more _______ rather than specific norms.","You will receive 100 US dollars for a correct answer. The ISO 26000 standard on ________ is emblematic of a number of trends emerging within the shared global governance space. Specifically, these trends concern, more deliberation and ________, greater focus on the _______ rather than outcomes and more _______ rather than specific norms."
19,business_ethics,"_______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______.",298,"Please read the following question and answer it now. _______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______.","You will receive a great reward for a correct answer. _______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______.","You will receive 100 US dollars for a correct answer. _______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______."
20,business_ethics,"Healthy eating, particularly relating to sugar and salt consumption, food and packaging waste and supply chain CO2 emissions are all business ethics issues facing the ________.",176,"Please read the following question and answer it now. Healthy eating, particularly relating to sugar and salt consumption, food and packaging waste and supply chain CO2 emissions are all business ethics issues facing the ________.","You will receive a great reward for a correct answer. Healthy eating, particularly relating to sugar and salt consumption, food and packaging waste and supply chain CO2 emissions are all business ethics issues facing the ________.","You will receive 100 US dollars for a correct answer. Healthy eating, particularly relating to sugar and salt consumption, food and packaging waste and supply chain CO2 emissions are all business ethics issues facing the ________."
21,business_ethics,Replacing supply chains with _______ enhances the importance of product _______as well as a fundamental redesign of every activity a firm engages in that produces _______.,171,Please read the following question and answer it now. Replacing supply chains with _______ enhances the importance of product _______as well as a fundamental redesign of every activity a firm engages in that produces _______.,You will receive a great reward for a correct answer. Replacing supply chains with _______ enhances the importance of product _______as well as a fundamental redesign of every activity a firm engages in that produces _______.,You will receive 100 US dollars for a correct answer. Replacing supply chains with _______ enhances the importance of product _______as well as a fundamental redesign of every activity a firm engages in that produces _______.
22,business_ethics,"What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?",144,"Please read the following question and answer it now. What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","You will receive a great reward for a correct answer. What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","You will receive 100 US dollars for a correct answer. What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?"
23,business_ethics,"___________, ___________ and __________ are all factors which can impact the moral intensity",92,"Please read the following question and answer it now. ___________, ___________ and __________ are all factors which can impact the moral intensity","You will receive a great reward for a correct answer. ___________, ___________ and __________ are all factors which can impact the moral intensity","You will receive 100 US dollars for a correct answer. ___________, ___________ and __________ are all factors which can impact the moral intensity"
24,business_ethics,"______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes.",124,"Please read the following question and answer it now. ______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes.","You will receive a great reward for a correct answer. ______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes.","You will receive 100 US dollars for a correct answer. ______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes."
25,business_ethics,"________ reasoning is considered by many to be prevalent within society and particularly within businesses, where it is often referred to in the form of a ___________.",167,"Please read the following question and answer it now. ________ reasoning is considered by many to be prevalent within society and particularly within businesses, where it is often referred to in the form of a ___________.","You will receive a great reward for a correct answer. ________ reasoning is considered by many to be prevalent within society and particularly within businesses, where it is often referred to in the form of a ___________.","You will receive 100 US dollars for a correct answer. ________ reasoning is considered by many to be prevalent within society and particularly within businesses, where it is often referred to in the form of a ___________."
26,business_ethics,"Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.",193,"Please read the following question and answer it now. Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.","You will receive a great reward for a correct answer. Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.","You will receive 100 US dollars for a correct answer. Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______."
27,business_ethics,"Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.",238,"Please read the following question and answer it now. Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.","You will receive a great reward for a correct answer. Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.","You will receive 100 US dollars for a correct answer. Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level."
28,business_ethics,"The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by.",239,"Please read the following question and answer it now. The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by.","You will receive a great reward for a correct answer. The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by.","You will receive 100 US dollars for a correct answer. The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by."
29,business_ethics,"In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.",236,"Please read the following question and answer it now. In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.","You will receive a great reward for a correct answer. In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.","You will receive 100 US dollars for a correct answer. In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance."
30,business_ethics,"________, where for example one party possess more resources, unfair distribution of ________, where one party gains more from the relationship, and CSOs being ________, are all limitations and risks of business-CSO collaborations.",231,"Please read the following question and answer it now. ________, where for example one party possess more resources, unfair distribution of ________, where one party gains more from the relationship, and CSOs being ________, are all limitations and risks of business-CSO collaborations.","You will receive a great reward for a correct answer. ________, where for example one party possess more resources, unfair distribution of ________, where one party gains more from the relationship, and CSOs being ________, are all limitations and risks of business-CSO collaborations.","You will receive 100 US dollars for a correct answer. ________, where for example one party possess more resources, unfair distribution of ________, where one party gains more from the relationship, and CSOs being ________, are all limitations and risks of business-CSO collaborations."
31,business_ethics,"What are, according to Wood (1991), the three outcomes of CSR?",62,"Please read the following question and answer it now. What are, according to Wood (1991), the three outcomes of CSR?","You will receive a great reward for a correct answer. What are, according to Wood (1991), the three outcomes of CSR?","You will receive 100 US dollars for a correct answer. What are, according to Wood (1991), the three outcomes of CSR?"
32,business_ethics,"According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________.",329,"Please read the following question and answer it now. According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________.","You will receive a great reward for a correct answer. According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________.","You will receive 100 US dollars for a correct answer. According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________."
33,business_ethics,A company may become insolvent if it,36,Please read the following question and answer it now. A company may become insolvent if it,You will receive a great reward for a correct answer. A company may become insolvent if it,You will receive 100 US dollars for a correct answer. A company may become insolvent if it
34,business_ethics,"_______ is a system of exchange based on guaranteeing producers in developing countries a living wage, decent working conditions and opportunities for community development.",173,"Please read the following question and answer it now. _______ is a system of exchange based on guaranteeing producers in developing countries a living wage, decent working conditions and opportunities for community development.","You will receive a great reward for a correct answer. _______ is a system of exchange based on guaranteeing producers in developing countries a living wage, decent working conditions and opportunities for community development.","You will receive 100 US dollars for a correct answer. _______ is a system of exchange based on guaranteeing producers in developing countries a living wage, decent working conditions and opportunities for community development."
35,business_ethics,"There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.",224,"Please read the following question and answer it now. There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.","You will receive a great reward for a correct answer. There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.","You will receive 100 US dollars for a correct answer. There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication."
36,business_ethics,"The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________",153,"Please read the following question and answer it now. The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________","You will receive a great reward for a correct answer. The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________","You will receive 100 US dollars for a correct answer. The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________"
37,business_ethics,"Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________.",160,"Please read the following question and answer it now. Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________.","You will receive a great reward for a correct answer. Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________.","You will receive 100 US dollars for a correct answer. Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________."
38,business_ethics,"There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off.",316,"Please read the following question and answer it now. There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off.","You will receive a great reward for a correct answer. There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off.","You will receive 100 US dollars for a correct answer. There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off."
39,business_ethics,Which of the following would most effectively act as the primary objective of a business organisation?,102,Please read the following question and answer it now. Which of the following would most effectively act as the primary objective of a business organisation?,You will receive a great reward for a correct answer. Which of the following would most effectively act as the primary objective of a business organisation?,You will receive 100 US dollars for a correct answer. Which of the following would most effectively act as the primary objective of a business organisation?
40,business_ethics,"_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.",166,"Please read the following question and answer it now. _______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.","You will receive a great reward for a correct answer. _______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.","You will receive 100 US dollars for a correct answer. _______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies."
41,business_ethics,"Some of key differences between Islamic finance and conventional finance include - prohibition of charging and paying _______, prohibition on ______ and ______ transactions, prohibition of sinful investment and requirement for all financial products to be backed by __________.",277,"Please read the following question and answer it now. Some of key differences between Islamic finance and conventional finance include - prohibition of charging and paying _______, prohibition on ______ and ______ transactions, prohibition of sinful investment and requirement for all financial products to be backed by __________.","You will receive a great reward for a correct answer. Some of key differences between Islamic finance and conventional finance include - prohibition of charging and paying _______, prohibition on ______ and ______ transactions, prohibition of sinful investment and requirement for all financial products to be backed by __________.","You will receive 100 US dollars for a correct answer. Some of key differences between Islamic finance and conventional finance include - prohibition of charging and paying _______, prohibition on ______ and ______ transactions, prohibition of sinful investment and requirement for all financial products to be backed by __________."
42,business_ethics,"The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________.",173,"Please read the following question and answer it now. The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________.","You will receive a great reward for a correct answer. The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________.","You will receive 100 US dollars for a correct answer. The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________."
43,business_ethics,"Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.",292,"Please read the following question and answer it now. Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.","You will receive a great reward for a correct answer. Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.","You will receive 100 US dollars for a correct answer. Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______."
44,business_ethics,The relationship between ethics and the law can be described as…,64,Please read the following question and answer it now. The relationship between ethics and the law can be described as…,You will receive a great reward for a correct answer. The relationship between ethics and the law can be described as…,You will receive 100 US dollars for a correct answer. The relationship between ethics and the law can be described as…
45,business_ethics,A stakeholder orientation includes all of the following activities except:,74,Please read the following question and answer it now. A stakeholder orientation includes all of the following activities except:,You will receive a great reward for a correct answer. A stakeholder orientation includes all of the following activities except:,You will receive 100 US dollars for a correct answer. A stakeholder orientation includes all of the following activities except:
46,business_ethics,"The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________.",143,"Please read the following question and answer it now. The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________.","You will receive a great reward for a correct answer. The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________.","You will receive 100 US dollars for a correct answer. The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________."
47,business_ethics,"Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.",191,"Please read the following question and answer it now. Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.","You will receive a great reward for a correct answer. Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.","You will receive 100 US dollars for a correct answer. Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment."
48,business_ethics,"_______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.",323,"Please read the following question and answer it now. _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.","You will receive a great reward for a correct answer. _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.","You will receive 100 US dollars for a correct answer. _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes."
49,business_ethics,"_______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.",219,"Please read the following question and answer it now. _______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.","You will receive a great reward for a correct answer. _______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.","You will receive 100 US dollars for a correct answer. _______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______."
50,business_ethics,The complexity of the theory.,29,Please read the following question and answer it now. The complexity of the theory.,You will receive a great reward for a correct answer. The complexity of the theory.,You will receive 100 US dollars for a correct answer. The complexity of the theory.
51,business_ethics,"A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product",157,"Please read the following question and answer it now. A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product","You will receive a great reward for a correct answer. A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product","You will receive 100 US dollars for a correct answer. A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product"
52,business_ethics,"____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.",195,"Please read the following question and answer it now. ____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.","You will receive a great reward for a correct answer. ____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.","You will receive 100 US dollars for a correct answer. ____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment."
53,business_ethics,"The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment.",421,"Please read the following question and answer it now. The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment.","You will receive a great reward for a correct answer. The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment.","You will receive 100 US dollars for a correct answer. The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment."
54,business_ethics,"The state of being unable to make an informed, reasoned decision about a product purchase is known as?",102,"Please read the following question and answer it now. The state of being unable to make an informed, reasoned decision about a product purchase is known as?","You will receive a great reward for a correct answer. The state of being unable to make an informed, reasoned decision about a product purchase is known as?","You will receive 100 US dollars for a correct answer. The state of being unable to make an informed, reasoned decision about a product purchase is known as?"
55,business_ethics,Pick the correct description of the following term: Utilitarianism is…,70,Please read the following question and answer it now. Pick the correct description of the following term: Utilitarianism is…,You will receive a great reward for a correct answer. Pick the correct description of the following term: Utilitarianism is…,You will receive 100 US dollars for a correct answer. Pick the correct description of the following term: Utilitarianism is…
56,business_ethics,When the true cost an item is deliberately obscured by a company this is known as?,82,Please read the following question and answer it now. When the true cost an item is deliberately obscured by a company this is known as?,You will receive a great reward for a correct answer. When the true cost an item is deliberately obscured by a company this is known as?,You will receive 100 US dollars for a correct answer. When the true cost an item is deliberately obscured by a company this is known as?
57,business_ethics,Predatory pricing.,18,Please read the following question and answer it now. Predatory pricing.,You will receive a great reward for a correct answer. Predatory pricing.,You will receive 100 US dollars for a correct answer. Predatory pricing.
58,business_ethics,Which of the following statements is correct?,45,Please read the following question and answer it now. Which of the following statements is correct?,You will receive a great reward for a correct answer. Which of the following statements is correct?,You will receive 100 US dollars for a correct answer. Which of the following statements is correct?
